63,0,0,-0.0518658,0.805018673,1.008546629,702.28,0.200451,0.595204192,0.64901486,1.011035179
64,1213.6,-0.31664768,1.10003296,0.805018673,1.008546629,706.46,0.19887,0.629901198,0.719053546,1.051387753
65,1226.95,-0.159892294,0.183381556,0.908452773,1.222831457,710.91,0.201885,0.115345121,0.783083172,1.082172253
66,1229.2,-0.166928978,-0.199316629,0.931942771,1.2462393,711.73,0.202253,3.544883593,0.654035748,0.814424896
67,1226.75,-0.165764549,-1.283880171,0.982511672,1.2337577,736.96,0.226806,1.432913591,0.95412536,1.636790756
68,1211,-0.199345278,0.268373245,0.744674966,0.973915987,747.52,0.246848,0.1953125,1.015280518,1.59468117
69,0,0,-0.0518658,0.528775833,0.708167192,748.98,0.252111,-2.659617079,0.646086929,1.276360834
70,0,0,-0.0518658,0.528775833,0.708167192,729.06,0.231686,1.298932872,1.330468344,1.842718075
71,1214.25,-0.176297565,-0.164710727,0.528775833,0.708167192,738.53,0.230774,-0.211230417,1.381788555,1.864625785
72,1212.25,-0.1830318,-2.21901423,0.448365565,0.513947556,736.97,0.227523,0.632318819,1.354977431,1.893104229
73,1185.35,-0.238680736,0.063272451,0.755700014,0.890553019,741.63,0.228805,-0.56362337,1.38382887,1.884252544
74,1186.1,-0.225227032,0.134895877,0.775967591,0.912021488,737.45,0.22354,-0.245440369,1.122458299,1.391166312
75,1187.7,-0.211057082,-0.058937442,0.788046611,0.862874645,735.64,0.217549,-0.26779403,1.004967321,1.243422434
76,0,0,-0.0518658,0.768957464,0.836109057,733.67,0.211507,-0.778279063,0.974695915,1.229769059
77,0,0,-0.0518658,0.768957464,0.836109057,727.96,0.201706,-0.08929062,0.41272558,0.728515405
78,1187,-0.214218059,-0.037910699,0.768957464,0.836109057,727.31,0.195695,0.742461949,0.269984132,0.442766601
79,1186.55,-0.20591326,-0.712148666,0.776352591,0.841779239,732.71,0.197603,1.362066848,0.360546205,0.572718242
80,1178.1,-0.217783298,-1.379339615,0.249059485,0.278898036,742.69,0.206029,-0.086173235,0.438724858,0.760058232
81,1161.85,-0.2363067,1.002711193,0.467370415,0.543668269,742.05,0.206891,4.094063742,0.42066798,0.71896685
82,1173.5,-0.229174706,-0.962931402,0.53340256,0.728921878,772.43,0.231607,-1.048638712,0.861394673,1.649340186
83,0,0,-0.0518658,0.535006257,0.781234288,764.33,0.232127,-0.177933615,0.962535991,1.749911365
84,0,0,-0.0518658,0.535006257,0.781234288,762.97,0.228592,-1.093096714,0.907949501,1.68462797
85,1162.2,-0.236978213,0.886250215,0.535006257,0.781234288,754.63,0.218576,0.263705392,1.00953337,1.800297662
86,1172.5,-0.208071106,0.439232409,0.622894107,0.903981864,756.62,0.2147,0.313235177,0.961950524,1.800498912
87,1177.65,-0.199748855,-0.560438161,0.677494913,0.896010265,758.99,0.213976,1.413720866,0.847857361,1.757346976
88,1171.05,-0.209308417,-0.636181205,0.518453004,0.725750592,769.72,0.22075,0.038975212,0.98446443,1.790190532
89,1163.6,-0.21700318,-0.644551392,0.432292975,0.646034143,770.02,0.221884,-0.122074751,0.597088974,0.864284824
90,0,0,-0.0518658,0.372359507,0.586401041,769.08,0.219764,1.029801841,0.503700939,0.747364685
91,0,0,-0.0518658,0.372359507,0.586401041,777,0.223192,0,0.58299557,0.811596584
92,1156.1,-0.22508989,0.211919384,0.372359507,0.586401041,777,0.223057,0.127413127,0.329151074,0.578876802
93,1158.55,-0.215218111,0.319364723,0.30445717,0.43557741,777.99,0.221998,-0.398462705,0.327931804,0.587226939
94,1162.25,-0.206850622,-3.037212304,0.292397475,0.408467448,774.89,0.217909,0.240034069,0.376009646,0.661675421
95,1126.95,-0.257918956,0.412618129,1.014224021,1.157220136,776.75,0.216131,-0.11200515,0.248207425,0.445300076
96,1131.6,-0.247181115,0.410922587,1.078619382,1.211687596,775.88,0.213542,1.652317369,0.249051341,0.454059981
97,0,0,-0.0518658,1.135768151,1.242330306,788.7,0.219879,-0.038037277,0.409630478,0.720510189
98,0,0,-0.0518658,1.135768151,1.242330306,788.4,0.220793,0.034246575,0.312753039,0.666775634
99,1136.25,-0.236806538,-0.928492849,1.135768151,1.242330306,788.67,0.221162,0.560437192,0.313009945,0.665099976
100,1125.7,-0.248859243,0.706227236,1.089372981,1.245641091,793.09,0.220511,3.923892623,0.357513709,0.675642107
101,1133.65,-0.233941986,-0.202884488,1.115976843,1.291548739,824.21,0.238187,1.305492532,0.725944541,1.467091495
102,1131.35,-0.233991275,0.287267424,0.412252064,0.537603601,834.97,0.250322,7.945195636,0.793743394,1.442956996
103,0,0,-0.0518658,0.402228822,0.525148078,901.31,0.301244,-1.076211292,1.497353162,2.871312267
104,0,0,-0.0518658,0.367923317,0.496706887,891.61,0.291133,0.111035094,1.667300005,3.131129404
105,0,0,-0.0518658,0.367923317,0.496706887,892.6,0.289097,0.529912615,1.658245091,3.116957159
106,0,0,-0.0518658,0.367923317,0.496706887,897.33,0.289833,3.68203448,1.63720646,3.074729468
107,0,0,-0.0518658,0.160723278,0.312148946,930.37,0.860381,-0.003224524,1.874648876,3.074441749
108,1134.6,-0.223279863,0.995945708,0.076655679,0.148751858,930.34,0.691478,3.551389814,1.632474861,3.096728308
109,1145.9,-0.205193806,0.445065014,0.180871647,0.395414984,963.38,1.032267,-1.165687475,1.872364949,3.154585942
110,0,0,-0.0518658,0.201450051,0.409055692,952.15,0.824727,0.627002048,1.198874866,2.018788084
111,0,0,-0.0518658,0.201450051,0.409055692,958.12,0.724112,4.133093976,1.104826296,1.849961202
112,0,0,-0.0518658,0.201450051,0.409055692,997.72,1.06218,1.829170509,1.448919107,2.116093572
113,0,0,-0.0518658,0.201450051,0.409055692,1015.97,1.190734,-0.250991663,1.500795448,2.060583671
114,1151,-0.193365856,1.151172893,0.201450051,0.409055692,1013.42,1.074244,11.1839119,1.290922298,1.99963173
115,1164.25,-0.174339428,1.069357956,0.320507686,0.534405734,1126.76,1.815283,-11.72299336,2.294965445,4.149655006
116,1176.7,-0.157113113,-0.072235914,0.329070665,0.549903971,994.67,1.016643,0.500668563,5.124469739,6.851820818
117,1175.85,-0.15617806,0.225368882,0.304260894,0.569588372,999.65,0.386785,-10.28559996,5.178451618,6.806538954
118,0,0,-0.0518658,0.307588319,0.552264064,896.83,0.252197,1.261108571,5.987276965,8.020851964
119,0,0,-0.0518658,0.307588319,0.552264064,908.14,0.241269,0.258770674,5.750992576,7.805435439
120,1178.5,-0.151184329,0.933389902,0.307588319,0.552264064,910.49,0.241681,-0.487649507,5.621813524,7.730453144
121,1189.5,-0.134694343,-0.920554855,0.377233423,0.567954719,906.05,0.28043,-13.33590861,5.60234774,7.725649519
122,1178.55,-0.147527937,2.248525731,0.468520733,0.675848142,785.22,0.176615,-0.547617228,4.993626851,6.581497235
123,1205.05,-0.116714707,-1.219866396,0.581495325,1.00607257,780.92,0.165331,5.809814065,5.029617394,5.956591726
124,1190.35,-0.131141807,1.062712648,0.729965586,1.163721279,826.29,0.190614,-1.01417178,5.461283441,6.790917057
125,0,0,-0.0518658,0.811401992,1.212821638,817.91,0.201126,0.200511059,4.974546622,5.853111393
126,0,0,-0.0518658,0.811401992,1.212821638,819.55,0.187351,1.336099079,4.912691319,5.793696357
127,1203,-0.11618464,1.08478803,0.811401992,1.212821638,830.5,0.205411,8.830824804,4.975522388,5.856050351
128,1216.05,-0.101436842,-0.106903499,0.826501926,1.227555704,903.84,0.265719,0.305363781,5.548596201,6.982164971
129,1214.75,-0.101606889,-1.539411402,0.75661982,1.126242995,906.6,0.232266,-1.191388154,2.031831459,3.723350231
130,1196.05,-0.11942087,0.376238452,0.734518778,1.006989746,895.798875,0.240805,-0.243111212,2.107490587,3.807553718
131,1200.55,-0.113546859,1.024530424,0.685847148,0.889640398,893.6210875,0.229017,0.225924895,1.533365178,3.482020665
132,0,0,-0.0518658,0.682949753,0.882920981,895.64,0.235695,2.563934728,1.455068978,3.382200853
133,0,0,-0.0518658,0.682949753,0.882920981,918.603625,0.247801,0.377745897,1.644177037,3.366017327
134,1212.85,-0.100150375,0.325679185,0.682949753,0.882920981,922.0736125,0.241809,-0.228139323,1.604815126,3.402091293
135,1216.8,-0.095261318,-1.791584484,0.629131924,0.783560387,919.97,0.241499,-2.926657934,0.657299378,1.149138331
136,1195,-0.115374346,-0.443514644,0.823901437,1.038054195,893.045625,0.215899,2.565448434,1.182984838,1.662058697
137,1189.7,-0.119357821,-0.407665798,0.710717879,0.880868132,915.95625,0.24743,-0.098940315,1.371674914,1.88177717
138,1184.85,-0.122861899,0.670971009,0.663040171,0.861709978,915.05,0.224219,0.575077865,1.373852996,1.875190663
139,0,0,-0.0518658,0.637556827,0.784951972,920.31225,0.241744,-0.475843932,1.399233304,1.875853833
140,0,0,-0.0518658,0.637556827,0.784951972,915.933,0.22363,-0.408654345,1.199448887,1.627991822
141,1192.8,-0.113913714,1.676727029,0.637556827,0.784951972,912.19,0.229827,5.757142152,1.150407037,1.622273403
142,1212.8,-0.09406467,-0.754452507,0.739513998,1.065907072,964.706075,0.264908,1.55464969,1.662832965,2.752930905
143,1203.65,-0.101501033,1.520375524,0.463826385,0.830750767,979.703875,0.251814,0.379311044,1.235439451,2.238621263
144,1221.95,-0.084005074,-0.552395761,0.610286961,0.943977455,983.42,0.259755,3.010616014,1.028779808,2.193267087
145,1215.2,-0.089134984,0.950460829,0.627581055,0.965239481,1013.027,0.271786,1.774129712,1.256769122,2.238485161
146,0,0,-0.0518658,0.657559025,0.98622992,1030.999413,0.273276,0.297826261,1.319515567,2.202879508
147,0,0,-0.0518658,0.657559025,0.98622992,1034.07,0.271968,-0.972492191,1.214959157,2.094858004
148,1226.75,-0.07819961,0.346443856,0.657559025,0.98622992,1024.01375,0.263385,2.548427694,1.336538767,2.200601007
149,1231,-0.073821104,0.90170593,0.517717312,0.809523945,1050.11,0.282208,0.259972765,1.034701832,1.399634896
150,1242.1,-0.063865171,-0.426696723,0.494529028,0.720922783,1052.84,0.26853,-7.288571863,0.97187542,1.434310628
151,1236.8,-0.067609193,-0.687257439,0.395689784,0.598777892,976.103,0.225269,2.356359933,2.977725157,3.485961586
152,1228.3,-0.073963242,-0.49255068,0.424184478,0.62700168,999.1035,0.266609,-0.151485807,2.935247775,3.397789991
153,0,0,-0.0518658,0.341070262,0.548478603,997.59,0.234401,0.30219078,2.812513884,3.29271893
154,0,0,-0.0518658,0.341070262,0.548478603,1000.604625,0.255397,-0.072681055,2.812787983,3.292878234
155,1222.25,-0.078260749,0.69543874,0.341070262,0.548478603,999.877375,0.237964,0.132278721,2.85623425,3.285306654
156,1230.75,-0.07060585,-0.515945562,0.376037056,0.605152969,1001.2,0.248076,1.111265282,2.71532158,3.05603828
157,1224.4,-0.075078896,1.319013394,0.266525078,0.468592709,1012.325988,0.246018,2.260352621,2.764969968,3.114088336
158,1240.55,-0.061592908,0.11285317,0.428514305,0.730677624,1035.208125,0.258994,-0.000784866,0.665690574,1.079813843
159,1241.95,-0.059953667,-0.374411208,0.391982945,0.658679976,1035.2,0.247502,2.070820904,0.453008293,0.880253413
160,0,0,-0.0518658,0.374357543,0.640894757,1056.637138,0.265422,-0.365106607,0.614395863,0.994575562
161,0,0,-0.0518658,0.374357543,0.640894757,1052.779286,0.248213,-0.181356722,0.678113661,1.081659066
162,1237.3,-0.062997194,-0.331366686,0.374357543,0.640894757,1050.87,0.256428,6.938862942,0.688363229,1.095849504
163,1233.2,-0.065589483,0.279759974,0.306328043,0.61542426,1123.788429,0.288541,-0.050297813,1.349463088,2.547548266
164,1236.65,-0.062385581,0.909715764,0.29740756,0.572990149,1123.223188,0.272968,0.604226486,1.371673989,2.62812715
165,1247.9,-0.05344631,0.4607741,0.254681954,0.435747663,1130.01,0.274589,3.969544517,1.21188517,2.625401076
166,1253.65,-0.048788577,0.283173134,0.290838685,0.460534324,1174.86625,0.29175,-2.064961522,1.542390108,2.72744555
167,0,0,-0.0518658,0.270460717,0.406780291,1150.605714,0.271549,-0.020486079,1.731794746,3.096012176
168,0,0,-0.0518658,0.270460717,0.406780291,1150.37,0.274247,3.510344498,1.722090412,3.068398379
169,1257.2,-0.045821542,-0.127266942,0.270460717,0.406780291,1190.75195,0.290586,-0.267617786,1.992857005,3.085825156
170,1255.6,-0.046571019,-1.210576617,0.22780844,0.366490028,1187.565286,0.280404,0.279960524,1.348876501,2.166925298
171,1240.4,-0.057043131,-0.185424057,0.512851364,0.658372921,1190.89,0.280757,5.753748625,1.353343694,2.148550865
172,1238.1,-0.058220929,-0.936919473,0.44337627,0.532690867,1259.410817,0.306449,2.042953947,1.879405933,2.822704995
173,1226.5,-0.066102228,0.362821035,0.438982624,0.537950682,1285.14,0.302343,0.144731313,1.67552758,2.640564108
174,0,0,-0.0518658,0.445446194,0.553593312,1287,0.297928,-1.248383838,1.317518136,2.275414054
175,0,0,-0.0518658,0.445446194,0.553593312,1270.9333,0.290372,0.335507379,1.49632833,2.463819989
176,1230.95,-0.06236021,-1.161704375,0.445446194,0.553593312,1275.197375,0.292318,0.337408552,1.184694629,2.310815747
177,1216.65,-0.072135971,-0.612337155,0.460915449,0.628323888,1279.5,0.291593,-9.543313794,1.167540195,2.266128308
178,1209.2,-0.076963713,-0.219153159,0.405262037,0.544688739,1157.3933,0.243042,3.030589774,3.788431862,4.645475899
179,1206.55,-0.078272761,-0.323235672,0.402131948,0.542860191,1192.469143,0.273582,-0.031794785,3.617171182,4.139405817
180,1202.65,-0.080477048,0.128882052,0.377565231,0.484661042,1192.09,0.266396,-1.084660135,3.490751744,3.981531202
181,0,0,-0.0518658,0.359958169,0.437610777,1179.159875,0.259793,4.09908368,3.417678742,3.949790685
182,0,0,-0.0518658,0.359958169,0.437610777,1227.494625,0.279599,0.015101899,3.739619432,4.421528719
183,1204.2,-0.07872708,0.033217074,0.359958169,0.437610777,1227.68,0.27033,1.440993256,3.719644036,4.414199355
184,1204.6,-0.077826664,-0.481487631,0.199727185,0.251278638,1245.370786,0.275514,0.965884148,3.788778656,4.466570106
185,1198.8,-0.081347499,2.548381715,0.162771529,0.213799487,1257.399625,0.275674,-0.031781861,1.172285436,1.826172223
186,1229.35,-0.059599977,0.02033595,0.436139526,1.031968624,1257,0.272192,-13.19237168,0.937613589,1.676639643
187,1229.6,-0.05897778,0.227716331,0.421497459,1.007631859,1091.171888,0.202714,-12.73305581,4.931572341,5.573211604
188,0,0,-0.0518658,0.428627362,1.005418014,952.2323625,0.184663,1.623305205,5.882454479,7.094789692
189,0,0,-0.0518658,0.428627362,1.005418014,967.69,0.189203,8.411215162,5.678309457,6.748145207
190,1232.4,-0.056676792,0.746510873,0.428627362,1.005418014,1049.084488,0.21444,6.629166268,6.370640908,8.025653737
191,1241.6,-0.050262582,0.600032216,0.494481882,1.007577306,1118.630043,0.232605,-0.503298033,6.798467347,8.607416842
192,1249.05,-0.045138785,-0.124094312,0.451473531,0.925421401,1113,0.229929,-6.667654987,6.67731471,8.563898119
193,1247.5,-0.045780458,-0.0518658,0.206039497,0.347250968,1038.789,0.208064,-9.325212887,6.378784302,8.752462648
194,1247.5,-0.045443825,0.805611222,0.209654313,0.354313038,941.9197143,0.175267,-1.48523426,5.77472033,8.047511492
195,0,0,-0.0518658,0.276681292,0.426012994,927.93,0.169266,3.109751005,4.605221361,6.467326871
196,0,0,-0.0518658,0.276681292,0.426012994,956.7863125,-0.354717,8.407617924,4.73894576,6.560453721
197,1257.55,-0.038918214,-0.02385591,0.276681292,0.426012994,1037.22925,-0.469698,0.367397082,4.738619041,6.559687344
198,1257.25,-0.038818334,-0.489162855,0.201478476,0.378499303,1041.04,0.409551,-0.044618843,4.192329546,5.902826576
199,1251.1,-0.042264967,-0.183838222,0.21065819,0.389936886,1040.5755,0.636198,-0.256680078,4.231129733,5.910129262
200,1248.8,-0.043355902,-0.316303652,0.212358078,0.393787602,1037.90455,0.566745,-0.304897979,3.910165041,5.317292499
201,1244.85,-0.045435417,0.192794313,0.220295408,0.411144985,1034.74,0.354034,5.043737654,1.688807579,3.395069617
202,0,0,-0.0518658,0.165430621,0.22145346,1086.929571,-0.087072,1.126066888,1.964597043,3.367343852
203,0,0,-0.0518658,0.165430621,0.22145346,1099.169125,0.127777,-1.744874793,1.775205555,3.374421008
204,1247.25,-0.043673547,0.833834436,0.165430621,0.22145346,1079.99,0.382793,5.704716062,1.118114963,2.142597322
205,1257.65,-0.037226718,-0.942233531,0.244341319,0.430179116,1141.600363,0.161431,-0.746412604,1.686286606,2.87227973
206,1245.8,-0.043925372,0.537807032,0.370605283,0.535556885,1133.079314,0.315274,0.039775327,1.723659722,2.940926651
207,1252.5,-0.039699914,1.113772455,0.423331227,0.578659267,1133.53,0.313716,5.021856501,1.717327721,2.917482702
208,1266.45,-0.031449144,-1.294958348,0.507563061,0.680043704,1190.45425,0.139334,-0.781585013,2.135984118,3.116240092
209,0,0,-0.0518658,0.666889029,0.893693098,1181.149838,0.256508,0.243843914,1.744157826,2.961734979
210,0,0,-0.0518658,0.666889029,0.893693098,1184.03,0.273002,2.002894775,1.682788073,2.98563682
211,1250.05,-0.0405698,0.22799088,0.666889029,0.893693098,1207.744875,0.218327,1.562595163,1.637088855,2.712918751
212,1252.9,-0.038667052,1.708037353,0.616240339,0.828794298,1226.617038,0.215614,-0.613642055,1.171986137,2.049334961
213,1274.3,-0.026491704,0.772973397,0.690117108,0.957158471,1219.09,0.276912,-3.204544947,1.153614746,2.030476044
214,1284.15,-0.020999625,-0.404937118,0.710021882,0.970411493,1180.023713,0.332732,0.443749049,1.734158773,2.595845742
215,0,0,-0.0518658,0.629781087,0.939506092,1185.260057,0.193531,-1.257112894,1.342154539,1.729596954
216,0,0,-0.0518658,0.387118969,0.716413256,1170.36,0.168659,1.415582641,1.3586208,1.771961468
217,0,0,-0.0518658,0.387118969,0.716413256,1186.927413,0.121901,1.576125195,1.457184139,1.864699443
218,0,0,-0.0518658,0.387118969,0.716413256,1205.634875,0.1611,-2.377575134,1.420935552,1.795912348
219,1278.95,-0.023637968,0.007818914,0.378149958,0.729246048,1176.97,0.313312,3.480130165,1.331773381,1.837487198
220,1279.05,-0.023429186,0.238458231,0.185901056,0.357825024,1217.930088,0.201514,1.950541926,1.715219254,2.390876263
221,1282.1,-0.021665838,-0.019499259,0.143962149,0.188196849,1241.686325,0.202753,-0.407214358,1.520700939,1.996845994
222,1281.85,-0.021655999,-0.971252487,0.045517435,0.106466454,1236.63,0.278883,1.995845564,1.507345057,2.043761168
223,0,0,-0.0518658,0.344018902,0.385783285,1261.311225,0.233406,-0.263464872,1.542217161,1.909705868
224,0,0,-0.0518658,0.344018902,0.385783285,1257.988113,0.260519,-1.36313792,1.485746377,1.966665008
225,1269.4,-0.028054908,-0.1260438,0.344018902,0.385783285,1240.84,0.274867,3.108756004,1.431119844,2.095505249
226,1267.8,-0.028719238,-0.469316927,0.339692753,0.384340889,1279.414688,0.152505,2.320997819,1.381936101,1.885563547
227,1261.85,-0.031674248,0.075286286,0.329694931,0.39605722,1309.109875,0.164676,-1.611008778,1.268892777,1.694668168
228,1262.8,-0.030973969,0.289040228,0.317661184,0.369347539,1288.02,0.304223,3.359763746,1.27755146,1.900942328
229,1266.45,-0.028877831,-0.868569624,0.340505457,0.414407227,1331.294429,0.22507,0.276768904,1.580753483,2.10979264
230,0,0,-0.0518658,0.309245137,0.38259891,1334.979038,0.266289,-0.148244875,1.431994468,2.08508857
231,0,0,-0.0518658,0.309245137,0.38259891,1333,0.278678,6.31453961,1.429961485,2.075425755
232,0,0,-0.0518658,0.309245137,0.38259891,1417.172813,0.145251,2.462894763,1.817673018,2.658320165
233,1255.45,-0.034424916,-0.410211478,0.314930703,0.385099916,1452.076288,0.23451,-0.311711446,1.755862652,2.622197088
234,1250.3,-0.036910396,-1.747580581,0.310499908,0.377799787,1447.55,0.354549,4.196202204,1.674617891,2.730562745
235,1228.45,-0.048314421,-0.032561358,0.575567505,0.691950199,1508.292125,0.250147,1.660351174,1.683754601,2.508976833
236,1228.05,-0.048233483,0.142502341,0.551883078,0.646747228,1533.335071,0.251939,-0.951199205,1.52209198,2.472099268
237,0,0,-0.0518658,0.586235121,0.652961306,1518.75,0.249233,1.127139358,1.688794398,2.656766437
238,0,0,-0.0518658,0.586235121,0.652961306,1535.868429,0.250103,6.820297496,1.626491964,2.534699238
239,1229.8,-0.047003473,-0.764351927,0.586235121,0.652961306,1640.619225,0.25987,0.638830439,1.676831807,2.678920252
240,1220.4,-0.051746576,0.208947886,0.561629772,0.660634126,1651.1,0.259789,6.770410635,1.581984038,2.730876233
241,1222.95,-0.050071502,0.016353898,0.606245408,0.701793133,1762.88625,0.268617,3.2959763,2.021778031,3.072814462
242,1223.15,-0.049665617,0.662224584,0.280969463,0.319986438,1820.990563,0.272157,0.439839567,1.925714942,3.027767368
243,1231.25,-0.045129317,0.166497462,0.324405079,0.425958208,1829,0.271652,-3.120830344,1.963827018,3.135281484
244,0,0,-0.0518658,0.326075812,0.427173726,1771.920013,0.266052,0.248119947,2.470193514,3.614506915
245,0,0,-0.0518658,0.326075812,0.427173726,1776.3165,0.26532,0.207367324,2.474330615,3.676047638
246,1233.3,-0.043804158,0.072974945,0.326075812,0.427173726,1780,0.264536,-2.301574438,1.89855924,3.078836599
247,1234.2,-0.043085781,1.879760169,0.129524324,0.248767862,1739.031975,0.260134,3.93627541,2.066828854,3.357909812
248,1257.4,-0.031253579,-0.119293781,0.332224871,0.704020325,1807.485063,0.264544,-1.30042917,1.806365634,2.602791795
249,1255.9,-0.031803374,-0.310534278,0.343644935,0.717590376,1783.98,0.261662,9.951932645,1.4896438,2.309735385
250,1252,-0.033518625,0.547124601,0.313636231,0.744243869,1961.520488,0.273231,4.659105044,2.463237624,4.528998149
251,0,0,-0.0518658,0.359316152,0.752980514,2052.909788,-0.041458,-2.146698713,2.591663467,4.271063628
252,0,0,-0.0518658,0.359316152,0.752980514,2008.84,0.274025,4.073112493,2.770073801,4.540871762
253,1258.85,-0.030017357,0.107240736,0.359316152,0.752980514,2090.662313,0.9605,9.425145982,3.075064007,4.541739798
254,1260.2,-0.029201714,-0.607046501,0.36046665,0.751513462,2287.710288,1.351887,-1.372126889,3.3633011,4.674876633
255,1252.55,-0.032683326,0.351283382,0.241383005,0.356281324,2256.32,1.3401,5.800874255,3.499063579,5.113129771
256,1256.95,-0.03040721,0.644417041,0.278617549,0.388271379,2387.206286,1.571835,-7.340355546,3.531224922,4.732253579
257,1265.05,-0.026445635,-0.185763409,0.321293619,0.42766176,2211.976857,0.839729,3.067081954,4.311197154,5.724810153
258,0,0,-0.0518658,0.278310822,0.398430609,2279.82,0.962816,-3.809037556,4.16694737,5.626376109
259,0,0,-0.0518658,0.278310822,0.398430609,2192.9808,0.587319,3.782518297,4.309412749,5.843909141
260,0,0,-0.0518658,0.278310822,0.398430609,2275.9307,0.680046,0.619056635,4.282551284,5.822802227
261,1262.7,-0.027386553,0.277183812,0.265871865,0.397793393,2290.02,0.788376,-0.178430145,3.487660218,4.617723049
262,1266.2,-0.02562348,-0.106618228,0.184511443,0.298362241,2285.933914,0.444677,4.956781835,3.534040006,4.575853825
263,1264.85,-0.026098786,0.798513658,0.151358286,0.292689963,2399.242671,0.823391,0.445445937,3.465247471,4.414307591
264,1274.95,-0.021397088,0.392172242,0.170536927,0.344507025,2409.93,0.783618,4.806577701,2.197845159,2.947676907
265,0,0,-0.0518658,0.195117527,0.336658637,2525.765158,1.028259,-0.3797667,2.352507251,3.188042276
266,0,0,-0.0518658,0.195117527,0.336658637,2516.173143,0.977231,0.530840139,1.57291876,2.398920244
267,1279.95,-0.019062385,1.058635103,0.195117527,0.336658637,2529.53,0.870533,13.98614355,1.274243156,2.31113115
268,1293.5,-0.013067005,-0.193274063,0.284978033,0.454485449,2883.313697,1.421873,-7.574369526,2.752233805,5.172079353
269,1291,-0.014068286,-1.386522076,0.301396719,0.496584503,2664.920863,1.052273,0.679537515,4.366443813,6.596672744
270,1273.1,-0.021748623,-0.514492184,0.614201637,0.799122242,2683.03,1.021182,5.384259587,4.018100919,6.517556008
271,1266.55,-0.024509717,-0.011843196,0.549480912,0.755493995,2827.4913,1.241827,0.632417755,4.409432234,6.614980002
272,0,0,-0.0518658,0.519099353,0.725878425,2845.372857,1.133964,1.871710517,4.077365971,6.559301255
273,0,0,-0.0518658,0.519099353,0.725878425,2898.63,1.147796,-8.312717974,4.15675856,6.48398324
274,1266.4,-0.024445238,-0.347441567,0.519099353,0.725878425,2657.675063,-0.16457,3.40560907,5.143377703,7.627691158
275,1262,-0.026245404,1.069730586,0.42132418,0.485880367,2748.185086,0.705733,-1.53501619,4.268747245,5.310960626
276,1275.5,-0.020260368,-1.64249314,0.512989013,0.732392102,2706,0.880581,-9.738349963,3.596832821,4.392520683
277,1254.55,-0.0292339,0.067753378,0.594565322,0.80516159,2442.48025,0.248131,0.920358066,4.547893514,5.78737158
278,1255.4,-0.02870931,-0.577505178,0.619996458,0.799902718,2464.959814,0.270462,0.526588139,4.17911136,5.154229072
279,0,0,-0.0518658,0.60152316,0.81345739,2477.94,0.269319,1.188457025,4.170425195,5.145977451
280,0,0,-0.0518658,0.60152316,0.81345739,2507.389252,0.270529,4.379894781,4.114350215,5.069814578
281,1248.15,-0.031736089,-0.476705524,0.60152316,0.81345739,2617.210263,0.210039,-0.657580449,3.968115785,4.662015979
282,1242.2,-0.034192746,0.0241507,0.598132175,0.818309237,2600,-0.030387,2.732432692,3.704611721,4.394930151
